location_id,zone,row,column,depth,location_type,product_id,quantity,product_type,x,y,z,color,depth_info
103,L,2,3,1,Bulk Storage,Sea-Bla-XL,10,Seasonal Items,64.5,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,3,2,Bulk Storage,Sea-Bla-XS,7,Seasonal Items,64.5,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,3,3,Bulk Storage,,0,Seasonal Items,64.5,54,4.5,"[180, 0, 0]",3-Deep
103,L,2,4,1,Bulk Storage,,0,Seasonal Items,66.0,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,4,2,Bulk Storage,Sea-Gre-L,10,Seasonal Items,66.0,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,4,3,Bulk Storage,,0,Seasonal Items,66.0,54,4.5,"[180, 0, 0]",3-Deep
103,L,2,5,1,Bulk Storage,,0,Seasonal Items,67.5,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,5,2,Bulk Storage,Sea-Bla-M,2,Seasonal Items,67.5,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,5,3,Bulk Storage,Sea-Bla-XS,9,Seasonal Items,67.5,54,4.5,"[180, 0, 0]",3-Deep
103,L,2,6,1,Bulk Storage,Sea-Red-L,15,Seasonal Items,69.0,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,6,2,Bulk Storage,,0,Seasonal Items,69.0,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,6,3,Bulk Storage,Sea-Gra-XXL,16,Seasonal Items,69.0,54,4.5,"[180, 0, 0]",3-Deep
103,L,2,7,1,Bulk Storage,Sea-Bla-XS,12,Seasonal Items,70.5,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,7,2,Bulk Storage,,0,Seasonal Items,70.5,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,7,3,Bulk Storage,Sea-Bla-XS,7,Seasonal Items,70.5,54,4.5,"[180, 0, 0]",3-Deep
103,L,2,8,1,Bulk Storage,,0,Seasonal Items,72.0,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,8,2,Bulk Storage,Sea-Blu-XL,5,Seasonal Items,72.0,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,8,3,Bulk Storage,Sea-Gre-S,14,Seasonal Items,72.0,54,4.5,"[180, 0, 0]",3-Deep
103,L,2,9,1,Bulk Storage,,0,Seasonal Items,73.5,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,9,2,Bulk Storage,Sea-Gre-M,2,Seasonal Items,73.5,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,9,3,Bulk Storage,Sea-Gra-XS,16,Seasonal Items,73.5,54,4.5,"[180, 0, 0]",3-Deep
103,L,2,10,1,Bulk Storage,Sea-Gre-M,2,Seasonal Items,75.0,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,10,2,Bulk Storage,Sea-Blu-S,12,Seasonal Items,75.0,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,10,3,Bulk Storage,Sea-Bla-L,14,Seasonal Items,75.0,54,4.5,"[180, 0, 0]",3-Deep
105,L,3,1,1,Bulk Storage,Sea-Red-XL,19,Seasonal Items,61.5,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,1,2,Bulk Storage,,0,Seasonal Items,61.5,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,1,3,Bulk Storage,Sea-Bla-L,8,Seasonal Items,61.5,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,2,1,Bulk Storage,Sea-Bla-S,3,Seasonal Items,63.0,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,2,2,Bulk Storage,Sea-Bla-XL,14,Seasonal Items,63.0,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,2,3,Bulk Storage,,0,Seasonal Items,63.0,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,3,1,Bulk Storage,Sea-Blu-L,4,Seasonal Items,64.5,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,3,2,Bulk Storage,Sea-Gre-XXL,20,Seasonal Items,64.5,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,3,3,Bulk Storage,Sea-Gra-XL,13,Seasonal Items,64.5,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,4,1,Bulk Storage,Sea-Whi-M,11,Seasonal Items,66.0,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,4,2,Bulk Storage,Sea-Blu-M,2,Seasonal Items,66.0,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,4,3,Bulk Storage,Sea-Gra-M,2,Seasonal Items,66.0,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,5,1,Bulk Storage,Sea-Whi-XS,13,Seasonal Items,67.5,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,5,2,Bulk Storage,Sea-Gra-S,3,Seasonal Items,67.5,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,5,3,Bulk Storage,,0,Seasonal Items,67.5,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,6,1,Bulk Storage,Sea-Gra-M,3,Seasonal Items,69.0,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,6,2,Bulk Storage,Sea-Whi-XL,19,Seasonal Items,69.0,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,6,3,Bulk Storage,Sea-Gra-S,15,Seasonal Items,69.0,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,7,1,Bulk Storage,Sea-Bla-XL,13,Seasonal Items,70.5,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,7,2,Bulk Storage,Sea-Whi-XL,1,Seasonal Items,70.5,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,7,3,Bulk Storage,,0,Seasonal Items,70.5,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,8,1,Bulk Storage,Sea-Gra-S,18,Seasonal Items,72.0,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,8,2,Bulk Storage,Sea-Whi-XS,18,Seasonal Items,72.0,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,8,3,Bulk Storage,Sea-Bla-XXL,11,Seasonal Items,72.0,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,9,1,Bulk Storage,Sea-Gra-XXL,18,Seasonal Items,73.5,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,9,2,Bulk Storage,,0,Seasonal Items,73.5,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,9,3,Bulk Storage,Sea-Blu-XS,11,Seasonal Items,73.5,56,4.5,"[180, 0, 0]",3-Deep
105,L,3,10,1,Bulk Storage,,0,Seasonal Items,75.0,56,1.5,"[180, 0, 0]",3-Deep
105,L,3,10,2,Bulk Storage,Sea-Bla-XXL,20,Seasonal Items,75.0,56,3.0,"[180, 0, 0]",3-Deep
105,L,3,10,3,Bulk Storage,Sea-Whi-S,17,Seasonal Items,75.0,56,4.5,"[180, 0, 0]",3-Deep
107,L,4,1,1,Bulk Storage,,0,Seasonal Items,61.5,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,1,2,Bulk Storage,Sea-Whi-XS,4,Seasonal Items,61.5,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,1,3,Bulk Storage,Sea-Gra-XL,19,Seasonal Items,61.5,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,2,1,Bulk Storage,,0,Seasonal Items,63.0,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,2,2,Bulk Storage,,0,Seasonal Items,63.0,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,2,3,Bulk Storage,Sea-Gra-S,13,Seasonal Items,63.0,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,3,1,Bulk Storage,Sea-Gra-XS,17,Seasonal Items,64.5,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,3,2,Bulk Storage,,0,Seasonal Items,64.5,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,3,3,Bulk Storage,,0,Seasonal Items,64.5,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,4,1,Bulk Storage,,0,Seasonal Items,66.0,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,4,2,Bulk Storage,Sea-Blu-M,6,Seasonal Items,66.0,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,4,3,Bulk Storage,Sea-Blu-S,11,Seasonal Items,66.0,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,5,1,Bulk Storage,Sea-Gre-S,9,Seasonal Items,67.5,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,5,2,Bulk Storage,Sea-Gra-XS,14,Seasonal Items,67.5,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,5,3,Bulk Storage,Sea-Gra-XL,20,Seasonal Items,67.5,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,6,1,Bulk Storage,Sea-Blu-L,3,Seasonal Items,69.0,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,6,2,Bulk Storage,Sea-Blu-XL,18,Seasonal Items,69.0,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,6,3,Bulk Storage,Sea-Blu-S,19,Seasonal Items,69.0,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,7,1,Bulk Storage,Sea-Gra-M,14,Seasonal Items,70.5,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,7,2,Bulk Storage,,0,Seasonal Items,70.5,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,7,3,Bulk Storage,Sea-Gra-XXL,19,Seasonal Items,70.5,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,8,1,Bulk Storage,Sea-Red-XS,7,Seasonal Items,72.0,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,8,2,Bulk Storage,Sea-Whi-S,1,Seasonal Items,72.0,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,8,3,Bulk Storage,Sea-Red-XS,7,Seasonal Items,72.0,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,9,1,Bulk Storage,,0,Seasonal Items,73.5,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,9,2,Bulk Storage,,0,Seasonal Items,73.5,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,9,3,Bulk Storage,Sea-Blu-XL,2,Seasonal Items,73.5,58,4.5,"[180, 0, 0]",3-Deep
107,L,4,10,1,Bulk Storage,,0,Seasonal Items,75.0,58,1.5,"[180, 0, 0]",3-Deep
107,L,4,10,2,Bulk Storage,,0,Seasonal Items,75.0,58,3.0,"[180, 0, 0]",3-Deep
107,L,4,10,3,Bulk Storage,Sea-Blu-XL,15,Seasonal Items,75.0,58,4.5,"[180, 0, 0]",3-Deep
109,L,5,1,1,Bulk Storage,Sea-Blu-M,13,Seasonal Items,61.5,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,1,2,Bulk Storage,Sea-Red-XS,18,Seasonal Items,61.5,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,1,3,Bulk Storage,Sea-Blu-XS,14,Seasonal Items,61.5,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,2,1,Bulk Storage,,0,Seasonal Items,63.0,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,2,2,Bulk Storage,Sea-Gra-XL,16,Seasonal Items,63.0,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,2,3,Bulk Storage,Sea-Bla-XS,13,Seasonal Items,63.0,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,3,1,Bulk Storage,,0,Seasonal Items,64.5,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,3,2,Bulk Storage,Sea-Gra-L,19,Seasonal Items,64.5,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,3,3,Bulk Storage,,0,Seasonal Items,64.5,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,4,1,Bulk Storage,Sea-Bla-XS,8,Seasonal Items,66.0,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,4,2,Bulk Storage,Sea-Whi-S,14,Seasonal Items,66.0,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,4,3,Bulk Storage,,0,Seasonal Items,66.0,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,5,1,Bulk Storage,Sea-Red-XL,9,Seasonal Items,67.5,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,5,2,Bulk Storage,Sea-Gre-S,5,Seasonal Items,67.5,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,5,3,Bulk Storage,Sea-Bla-S,15,Seasonal Items,67.5,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,6,1,Bulk Storage,,0,Seasonal Items,69.0,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,6,2,Bulk Storage,,0,Seasonal Items,69.0,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,6,3,Bulk Storage,Sea-Blu-M,14,Seasonal Items,69.0,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,7,1,Bulk Storage,Sea-Gre-S,5,Seasonal Items,70.5,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,7,2,Bulk Storage,Sea-Blu-S,11,Seasonal Items,70.5,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,7,3,Bulk Storage,Sea-Bla-L,2,Seasonal Items,70.5,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,8,1,Bulk Storage,Sea-Gre-L,3,Seasonal Items,72.0,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,8,2,Bulk Storage,Sea-Red-L,4,Seasonal Items,72.0,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,8,3,Bulk Storage,,0,Seasonal Items,72.0,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,9,1,Bulk Storage,Sea-Blu-XS,11,Seasonal Items,73.5,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,9,2,Bulk Storage,Sea-Gre-XXL,1,Seasonal Items,73.5,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,9,3,Bulk Storage,Sea-Red-L,18,Seasonal Items,73.5,60,4.5,"[180, 0, 0]",3-Deep
109,L,5,10,1,Bulk Storage,Sea-Gre-S,3,Seasonal Items,75.0,60,1.5,"[180, 0, 0]",3-Deep
109,L,5,10,2,Bulk Storage,,0,Seasonal Items,75.0,60,3.0,"[180, 0, 0]",3-Deep
109,L,5,10,3,Bulk Storage,Sea-Bla-XS,6,Seasonal Items,75.0,60,4.5,"[180, 0, 0]",3-Deep
111,L,6,1,1,Bulk Storage,,0,Seasonal Items,61.5,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,1,2,Bulk Storage,,0,Seasonal Items,61.5,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,1,3,Bulk Storage,Sea-Gre-XXL,4,Seasonal Items,61.5,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,2,1,Bulk Storage,,0,Seasonal Items,63.0,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,2,2,Bulk Storage,,0,Seasonal Items,63.0,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,2,3,Bulk Storage,,0,Seasonal Items,63.0,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,3,1,Bulk Storage,Sea-Red-XS,14,Seasonal Items,64.5,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,3,2,Bulk Storage,Sea-Red-S,16,Seasonal Items,64.5,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,3,3,Bulk Storage,,0,Seasonal Items,64.5,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,4,1,Bulk Storage,,0,Seasonal Items,66.0,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,4,2,Bulk Storage,Sea-Bla-XXL,1,Seasonal Items,66.0,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,4,3,Bulk Storage,,0,Seasonal Items,66.0,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,5,1,Bulk Storage,,0,Seasonal Items,67.5,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,5,2,Bulk Storage,Sea-Bla-XXL,15,Seasonal Items,67.5,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,5,3,Bulk Storage,Sea-Whi-XL,10,Seasonal Items,67.5,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,6,1,Bulk Storage,Sea-Gre-M,6,Seasonal Items,69.0,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,6,2,Bulk Storage,Sea-Blu-XS,7,Seasonal Items,69.0,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,6,3,Bulk Storage,Sea-Bla-XL,20,Seasonal Items,69.0,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,7,1,Bulk Storage,Sea-Red-M,16,Seasonal Items,70.5,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,7,2,Bulk Storage,Sea-Gre-XXL,14,Seasonal Items,70.5,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,7,3,Bulk Storage,Sea-Gre-S,17,Seasonal Items,70.5,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,8,1,Bulk Storage,,0,Seasonal Items,72.0,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,8,2,Bulk Storage,Sea-Gre-XL,1,Seasonal Items,72.0,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,8,3,Bulk Storage,,0,Seasonal Items,72.0,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,9,1,Bulk Storage,Sea-Gre-S,5,Seasonal Items,73.5,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,9,2,Bulk Storage,Sea-Bla-S,13,Seasonal Items,73.5,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,9,3,Bulk Storage,Sea-Blu-XXL,3,Seasonal Items,73.5,62,4.5,"[180, 0, 0]",3-Deep
111,L,6,10,1,Bulk Storage,Sea-Blu-XS,17,Seasonal Items,75.0,62,1.5,"[180, 0, 0]",3-Deep
111,L,6,10,2,Bulk Storage,Sea-Blu-S,2,Seasonal Items,75.0,62,3.0,"[180, 0, 0]",3-Deep
111,L,6,10,3,Bulk Storage,,0,Seasonal Items,75.0,62,4.5,"[180, 0, 0]",3-Deep
101,M,1,1,1,Secure Storage,Des-Red-XL,4,Designer Brands,81.5,42,1.5,"[200, 0, 0]",
101,M,1,1,2,Secure Storage,Des-Whi-M,8,Designer Brands,81.5,42,3.0,"[200, 0, 0]",
101,M,1,2,1,Secure Storage,Des-Red-L,18,Designer Brands,83.0,42,1.5,"[200, 0, 0]",
101,M,1,2,2,Secure Storage,Des-Blu-S,17,Designer Brands,83.0,42,3.0,"[200, 0, 0]",
101,M,1,3,1,Secure Storage,Des-Gre-XS,6,Designer Brands,84.5,42,1.5,"[200, 0, 0]",
101,M,1,3,2,Secure Storage,Des-Blu-M,6,Designer Brands,84.5,42,3.0,"[200, 0, 0]",
101,M,1,4,1,Secure Storage,,0,Designer Brands,86.0,42,1.5,"[200, 0, 0]",
101,M,1,4,2,Secure Storage,Des-Gra-XXL,12,Designer Brands,86.0,42,3.0,"[200, 0, 0]",
101,M,1,5,1,Secure Storage,Des-Red-L,18,Designer Brands,87.5,42,1.5,"[200, 0, 0]",
101,M,1,5,2,Secure Storage,Des-Bla-XXL,20,Designer Brands,87.5,42,3.0,"[200, 0, 0]",
101,M,1,6,1,Secure Storage,,0,Designer Brands,89.0,42,1.5,"[200, 0, 0]",
101,M,1,6,2,Secure Storage,Des-Red-M,12,Designer Brands,89.0,42,3.0,"[200, 0, 0]",
101,M,1,7,1,Secure Storage,Des-Gra-S,20,Designer Brands,90.5,42,1.5,"[200, 0, 0]",
101,M,1,7,2,Secure Storage,Des-Red-XXL,7,Designer Brands,90.5,42,3.0,"[200, 0, 0]",
101,M,1,8,1,Secure Storage,Des-Gre-XXL,3,Designer Brands,92.0,42,1.5,"[200, 0, 0]",
101,M,1,8,2,Secure Storage,,0,Designer Brands,92.0,42,3.0,"[200, 0, 0]",
103,M,2,1,1,Secure Storage,Des-Gre-XL,12,Designer Brands,81.5,44,1.5,"[200, 0, 0]",
103,M,2,1,2,Secure Storage,Des-Gra-XL,12,Designer Brands,81.5,44,3.0,"[200, 0, 0]",
103,M,2,2,1,Secure Storage,,0,Designer Brands,83.0,44,1.5,"[200, 0, 0]",
103,M,2,2,2,Secure Storage,,0,Designer Brands,83.0,44,3.0,"[200, 0, 0]",
103,M,2,3,1,Secure Storage,Des-Whi-XL,8,Designer Brands,84.5,44,1.5,"[200, 0, 0]",
103,M,2,3,2,Secure Storage,,0,Designer Brands,84.5,44,3.0,"[200, 0, 0]",
103,M,2,4,1,Secure Storage,,0,Designer Brands,86.0,44,1.5,"[200, 0, 0]",
103,M,2,4,2,Secure Storage,,0,Designer Brands,86.0,44,3.0,"[200, 0, 0]",
103,M,2,5,1,Secure Storage,Des-Whi-XS,13,Designer Brands,87.5,44,1.5,"[200, 0, 0]",
103,M,2,5,2,Secure Storage,Des-Whi-XXL,2,Designer Brands,87.5,44,3.0,"[200, 0, 0]",
103,M,2,6,1,Secure Storage,,0,Designer Brands,89.0,44,1.5,"[200, 0, 0]",
103,M,2,6,2,Secure Storage,Des-Gra-L,20,Designer Brands,89.0,44,3.0,"[200, 0, 0]",
103,M,2,7,1,Secure Storage,Des-Red-XXL,17,Designer Brands,90.5,44,1.5,"[200, 0, 0]",
103,M,2,7,2,Secure Storage,,0,Designer Brands,90.5,44,3.0,"[200, 0, 0]",
103,M,2,8,1,Secure Storage,Des-Gre-XXL,9,Designer Brands,92.0,44,1.5,"[200, 0, 0]",
103,M,2,8,2,Secure Storage,Des-Red-L,20,Designer Brands,92.0,44,3.0,"[200, 0, 0]",
105,M,3,1,1,Secure Storage,Des-Blu-S,10,Designer Brands,81.5,46,1.5,"[200, 0, 0]",
105,M,3,1,2,Secure Storage,,0,Designer Brands,81.5,46,3.0,"[200, 0, 0]",
105,M,3,2,1,Secure Storage,Des-Bla-L,4,Designer Brands,83.0,46,1.5,"[200, 0, 0]",
105,M,3,2,2,Secure Storage,,0,Designer Brands,83.0,46,3.0,"[200, 0, 0]",
105,M,3,3,1,Secure Storage,Des-Blu-M,3,Designer Brands,84.5,46,1.5,"[200, 0, 0]",
105,M,3,3,2,Secure Storage,,0,Designer Brands,84.5,46,3.0,"[200, 0, 0]",
105,M,3,4,1,Secure Storage,Des-Red-L,2,Designer Brands,86.0,46,1.5,"[200, 0, 0]",
105,M,3,4,2,Secure Storage,,0,Designer Brands,86.0,46,3.0,"[200, 0, 0]",
105,M,3,5,1,Secure Storage,,0,Designer Brands,87.5,46,1.5,"[200, 0, 0]",
105,M,3,5,2,Secure Storage,,0,Designer Brands,87.5,46,3.0,"[200, 0, 0]",
105,M,3,6,1,Secure Storage,,0,Designer Brands,89.0,46,1.5,"[200, 0, 0]",
105,M,3,6,2,Secure Storage,Des-Gra-M,3,Designer Brands,89.0,46,3.0,"[200, 0, 0]",
105,M,3,7,1,Secure Storage,Des-Blu-M,6,Designer Brands,90.5,46,1.5,"[200, 0, 0]",
105,M,3,7,2,Secure Storage,,0,Designer Brands,90.5,46,3.0,"[200, 0, 0]",
105,M,3,8,1,Secure Storage,Des-Red-M,12,Designer Brands,92.0,46,1.5,"[200, 0, 0]",
105,M,3,8,2,Secure Storage,Des-Whi-S,3,Designer Brands,92.0,46,3.0,"[200, 0, 0]",
107,M,4,1,1,Secure Storage,Des-Gra-XS,3,Designer Brands,81.5,48,1.5,"[200, 0, 0]",
107,M,4,1,2,Secure Storage,,0,Designer Brands,81.5,48,3.0,"[200, 0, 0]",
107,M,4,2,1,Secure Storage,Des-Red-XS,12,Designer Brands,83.0,48,1.5,"[200, 0, 0]",
107,M,4,2,2,Secure Storage,Des-Whi-S,3,Designer Brands,83.0,48,3.0,"[200, 0, 0]",
107,M,4,3,1,Secure Storage,Des-Blu-M,5,Designer Brands,84.5,48,1.5,"[200, 0, 0]",
107,M,4,3,2,Secure Storage,Des-Gra-L,3,Designer Brands,84.5,48,3.0,"[200, 0, 0]",
107,M,4,4,1,Secure Storage,,0,Designer Brands,86.0,48,1.5,"[200, 0, 0]",
107,M,4,4,2,Secure Storage,Des-Bla-XL,8,Designer Brands,86.0,48,3.0,"[200, 0, 0]",
107,M,4,5,1,Secure Storage,Des-Bla-S,11,Designer Brands,87.5,48,1.5,"[200, 0, 0]",
107,M,4,5,2,Secure Storage,,0,Designer Brands,87.5,48,3.0,"[200, 0, 0]",
107,M,4,6,1,Secure Storage,,0,Designer Brands,89.0,48,1.5,"[200, 0, 0]",
107,M,4,6,2,Secure Storage,Des-Blu-XS,16,Designer Brands,89.0,48,3.0,"[200, 0, 0]",
107,M,4,7,1,Secure Storage,Des-Blu-S,1,Designer Brands,90.5,48,1.5,"[200, 0, 0]",
107,M,4,7,2,Secure Storage,Des-Red-M,9,Designer Brands,90.5,48,3.0,"[200, 0, 0]",
107,M,4,8,1,Secure Storage,Des-Whi-M,12,Designer Brands,92.0,48,1.5,"[200, 0, 0]",
107,M,4,8,2,Secure Storage,Des-Whi-M,11,Designer Brands,92.0,48,3.0,"[200, 0, 0]",
109,M,5,1,1,Secure Storage,Des-Gre-M,18,Designer Brands,81.5,50,1.5,"[200, 0, 0]",
109,M,5,1,2,Secure Storage,,0,Designer Brands,81.5,50,3.0,"[200, 0, 0]",
109,M,5,2,1,Secure Storage,Des-Gra-M,7,Designer Brands,83.0,50,1.5,"[200, 0, 0]",
109,M,5,2,2,Secure Storage,,0,Designer Brands,83.0,50,3.0,"[200, 0, 0]",
109,M,5,3,1,Secure Storage,,0,Designer Brands,84.5,50,1.5,"[200, 0, 0]",
109,M,5,3,2,Secure Storage,Des-Gre-M,3,Designer Brands,84.5,50,3.0,"[200, 0, 0]",
109,M,5,4,1,Secure Storage,Des-Gre-M,18,Designer Brands,86.0,50,1.5,"[200, 0, 0]",
109,M,5,4,2,Secure Storage,Des-Blu-XL,17,Designer Brands,86.0,50,3.0,"[200, 0, 0]",
109,M,5,5,1,Secure Storage,,0,Designer Brands,87.5,50,1.5,"[200, 0, 0]",
109,M,5,5,2,Secure Storage,Des-Whi-S,12,Designer Brands,87.5,50,3.0,"[200, 0, 0]",
109,M,5,6,1,Secure Storage,Des-Gra-XXL,15,Designer Brands,89.0,50,1.5,"[200, 0, 0]",
109,M,5,6,2,Secure Storage,Des-Gre-XL,15,Designer Brands,89.0,50,3.0,"[200, 0, 0]",
109,M,5,7,1,Secure Storage,,0,Designer Brands,90.5,50,1.5,"[200, 0, 0]",
109,M,5,7,2,Secure Storage,Des-Red-XL,18,Designer Brands,90.5,50,3.0,"[200, 0, 0]",
109,M,5,8,1,Secure Storage,,0,Designer Brands,92.0,50,1.5,"[200, 0, 0]",
109,M,5,8,2,Secure Storage,Des-Blu-S,8,Designer Brands,92.0,50,3.0,"[200, 0, 0]",
111,M,6,1,1,Secure Storage,Des-Gre-XXL,14,Designer Brands,81.5,52,1.5,"[200, 0, 0]",
111,M,6,1,2,Secure Storage,Des-Gre-M,18,Designer Brands,81.5,52,3.0,"[200, 0, 0]",
111,M,6,2,1,Secure Storage,Des-Bla-XXL,14,Designer Brands,83.0,52,1.5,"[200, 0, 0]",
111,M,6,2,2,Secure Storage,,0,Designer Brands,83.0,52,3.0,"[200, 0, 0]",
111,M,6,3,1,Secure Storage,Des-Gra-XL,13,Designer Brands,84.5,52,1.5,"[200, 0, 0]",
111,M,6,3,2,Secure Storage,Des-Whi-S,8,Designer Brands,84.5,52,3.0,"[200, 0, 0]",
111,M,6,4,1,Secure Storage,,0,Designer Brands,86.0,52,1.5,"[200, 0, 0]",
111,M,6,4,2,Secure Storage,Des-Bla-XXL,3,Designer Brands,86.0,52,3.0,"[200, 0, 0]",
111,M,6,5,1,Secure Storage,,0,Designer Brands,87.5,52,1.5,"[200, 0, 0]",
111,M,6,5,2,Secure Storage,,0,Designer Brands,87.5,52,3.0,"[200, 0, 0]",
